id,area,currentSource,label,disposition,expectedOutcome,availability,evidence,notes
"src/ui/image-editor/EditorAdjustMenus.tsx:54:7","image-editor","src/ui/image-editor/EditorAdjustMenus.tsx:54","Filter","verified-behaviour","Open Filter and dispatch every listed filter.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'brightness-contrast' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'levels' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'curves' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'threshold' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'posterize' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'invert' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'desaturate' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'gaussian-blur' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'unsharp-mask' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'high-pass' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'median' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'halftone' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'line-screen' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: Image menu routes both resize kinds, Text opens its dialog and backdrop dismisses a menu [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: Image menu routes both resize kinds, Text opens its dialog and backdrop dismisses a menu [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorAdjustMenus.tsx:59:7","image-editor","src/ui/image-editor/EditorAdjustMenus.tsx:59","Text…","verified-behaviour","Open the image Text dialog.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: Image menu routes both resize kinds, Text opens its dialog and backdrop dismisses a menu [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorAdjustMenus.tsx:96:7","image-editor","src/ui/image-editor/EditorAdjustMenus.tsx:96","{props.label} ▾","defect-fixed","Open/focus either end of a menu with arrow keys, navigate/dismiss it, and disable image operations during an unfinished transform.","Disabled while a transform is unfinished; keyboard focus and Escape tested.","src/ui/image-editor/EditorAdjustMenus.test.tsx: Image Studio operation menus opens at either end with arrow keys, moves focus, and dismisses with Escape [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorAdjustMenus.test.tsx: Image Studio operation menus explains why image operations cannot run during an unfinished transform [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]","Menu keyboard/focus and transform-state fixes from the earlier pass remain included in this audit."
"src/ui/image-editor/EditorAdjustMenus.tsx:119:11","image-editor","src/ui/image-editor/EditorAdjustMenus.tsx:119","div","verified-behaviour","Dismiss the open operation menu when its backdrop is clicked.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: Image menu routes both resize kinds, Text opens its dialog and backdrop dismisses a menu [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorAdjustMenus.tsx:137:15","image-editor","src/ui/image-editor/EditorAdjustMenus.tsx:137","{item.label} {item.hint === '' ? null : <span style={hintStyle}>{item.hint}</span>}","verified-behaviour","Close the menu and open the selected dialog or apply an instant image operation.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'brightness-contrast' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'levels' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'curves' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'threshold' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'posterize' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'invert' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'desaturate' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'gaussian-blur' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'unsharp-mask' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'high-pass' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'median' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'halftone' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: menu routes 'line-screen' to its actual dialog or instant image operation [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: Image menu routes both resize kinds, Text opens its dialog and backdrop dismisses a menu [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]
src/ui/image-editor/EditorDialogs.audit.test.tsx: Image menu routes both resize kinds, Text opens its dialog and backdrop dismisses a menu [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorCanvas.tsx:101:7","image-editor","src/ui/image-editor/EditorCanvas.tsx:101","Image Studio document canvas","verified-behaviour","Commit a drawn pencil stroke as one undo step, cancel an unfinished stroke and zoom the view without editing pixels.","Requires an open image session; modal adjustment/transform ownership is handled by the gesture engine.","src/ui/image-editor/EditorGestures.audit.test.tsx: document canvas draws one undoable pencil stroke, cancels an unfinished stroke, and zooms without changing pixels [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]","Representative production-canvas gesture exercised; this is not exhaustive testing of every tool, modifier, platform pointer device or rendered pixel."
"src/ui/image-editor/EditorOptionsBar.tsx:59:7","image-editor","src/ui/image-editor/EditorOptionsBar.tsx:59","Tool tutorial","verified-boundary","Open the current image-tool lesson; paint-tool route exercised.","Context changes with selected tool.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit chooses each paint swatch and opens its contextual lesson [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]","Paint route mounted here; other tool lesson IDs are source-reviewed and independently exercised by the shared tutorial suite."
"src/ui/image-editor/EditorOptionsBar.tsx:91:9","image-editor","src/ui/image-editor/EditorOptionsBar.tsx:91","{shape === 'linear' ? 'Linear' : 'Radial'}","verified-behaviour","Select linear or radial gradient mode.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit switches both gradient shapes and wand contiguity through the options bar [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorOptionsBar.tsx:124:7","image-editor","src/ui/image-editor/EditorOptionsBar.tsx:124","✓ Crop","verified-behaviour","Commit the crop box and change actual pixel dimensions.","Crop mode only; both actions disabled when there is no pending box.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit disables empty crop actions, cancels the box, and commits actual pixel dimensions [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorOptionsBar.tsx:134:7","image-editor","src/ui/image-editor/EditorOptionsBar.tsx:134","✕","verified-behaviour","Discard the pending crop box without changing dimensions.","Crop mode only; both actions disabled when there is no pending box.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit disables empty crop actions, cancels the box, and commits actual pixel dimensions [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorOptionsBar.tsx:184:15","image-editor","src/ui/image-editor/EditorOptionsBar.tsx:184","`Paint ${swatch.r === 0 ? 'black' : swatch.r === 255 ? 'white' : 'gray'}`","verified-behaviour","Set the paint colour to each black, gray or white swatch.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit chooses each paint swatch and opens its contextual lesson [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorOptionsBar.tsx:220:9","image-editor","src/ui/image-editor/EditorOptionsBar.tsx:220","Select only the connected region under the click; off selects every matching pixel","verified-behaviour","Toggle whether the magic wand selects only a connected region.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit switches both gradient shapes and wand contiguity through the options bar [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorSelectionControls.tsx:38:9","image-editor","src/ui/image-editor/EditorSelectionControls.tsx:38","{entry.glyph}","verified-behaviour","Select Replace, Add, Subtract or Intersect selection mode.","Selection actions are disabled without a selection; mode controls remain available.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit sets all selection modes and gates pixel actions until a selection exists [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorSelectionControls.tsx:90:9","image-editor","src/ui/image-editor/EditorSelectionControls.tsx:90","{entry.label}","verified-behaviour","Dispatch Expand, Contract, Border, Feather and Smooth with the selected radius into the real mask operation.","Available while its containing view is open.","src/ui/image-editor/EditorDialogs.audit.test.tsx: all five Modify buttons dispatch their precise operation and radius into the real selection store [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorSelectionControls.tsx:116:7","image-editor","src/ui/image-editor/EditorSelectionControls.tsx:116","Delete","verified-behaviour","Delete selected pixels.","Selection actions are disabled without a selection; mode controls remain available.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit sets all selection modes and gates pixel actions until a selection exists [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorSelectionControls.tsx:122:7","image-editor","src/ui/image-editor/EditorSelectionControls.tsx:122","Fill","verified-behaviour","Fill selected pixels with foreground colour.","Selection actions are disabled without a selection; mode controls remain available.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit sets all selection modes and gates pixel actions until a selection exists [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorSelectionControls.tsx:128:7","image-editor","src/ui/image-editor/EditorSelectionControls.tsx:128","Invert","verified-behaviour","Invert the selected mask.","Selection actions are disabled without a selection; mode controls remain available.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit sets all selection modes and gates pixel actions until a selection exists [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorSelectionControls.tsx:134:7","image-editor","src/ui/image-editor/EditorSelectionControls.tsx:134","Deselect","verified-behaviour","Clear the mask.","Selection actions are disabled without a selection; mode controls remain available.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit sets all selection modes and gates pixel actions until a selection exists [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorSelectionControls.tsx:151:5","image-editor","src/ui/image-editor/EditorSelectionControls.tsx:151","{props.label}","verified-behaviour","Dispatch each reusable selection action only when enabled.","Selection actions are disabled without a selection; mode controls remain available.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit sets all selection modes and gates pixel actions until a selection exists [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorToolStrip.tsx:72:11","image-editor","src/ui/image-editor/EditorToolStrip.tsx:72","entry.label","verified-behaviour","Select each of the 13 displayed image tools and announce only the active tool.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit arms every displayed tool and announces exactly the active tool [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorToolStrip.tsx:102:9","image-editor","src/ui/image-editor/EditorToolStrip.tsx:102","Choose background color","verified-behaviour","Open the background picker; Cancel leaves the colour intact.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit opens both colour pickers, commits foreground, cancels background, swaps and resets colours [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorToolStrip.tsx:109:9","image-editor","src/ui/image-editor/EditorToolStrip.tsx:109","Choose foreground color","verified-behaviour","Open the foreground picker and commit the chosen colour.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit opens both colour pickers, commits foreground, cancels background, swaps and resets colours [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorToolStrip.tsx:118:9","image-editor","src/ui/image-editor/EditorToolStrip.tsx:118","⇄","verified-behaviour","Swap foreground and background colours.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit opens both colour pickers, commits foreground, cancels background, swaps and resets colours [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/EditorToolStrip.tsx:126:9","image-editor","src/ui/image-editor/EditorToolStrip.tsx:126","▨","verified-behaviour","Restore black foreground and white background.","Available while its containing view is open.","src/ui/image-editor/EditorControls.audit.test.tsx: Image Studio control-by-control audit opens both colour pickers, commits foreground, cancels background, swaps and resets colours [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/HistoryPanel.tsx:54:9","image-editor","src/ui/image-editor/HistoryPanel.tsx:54","Image history","verified-boundary","Open the image-layers lesson without editing the project.","Available when its containing view is visible.","src/ui/tutorials/TutorialControls.audit.test.tsx: individual tutorial control outcomes 'image-layers' card and contextual button open the named lesson without editing the project [Executed shared TutorialButton with this exact lesson ID: lesson title/step, close, project/undo/dirty immutability asserted. The enclosing call-site ID was inspected in production source; not every enclosing view mounted in this case.]","Shared contextual-control contract plus inspected site binding; enclosing-site layout/visibility is a separate boundary."
"src/ui/image-editor/HistoryPanel.tsx:58:11","image-editor","src/ui/image-editor/HistoryPanel.tsx:58","{row.label}","verified-behaviour","Move backward and forward to the clicked history point and restore its actual image pixels.","Available while its containing view is open.","src/ui/image-editor/EditorLayers.audit.test.tsx: jumps backward and forward through actual image pixels from History rows [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/ImageEditorTopBar.tsx:32:9","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:32","TutorialButton","verified-boundary","Open the image-studio lesson without editing the project.","Available when its containing view is visible.","src/ui/tutorials/TutorialControls.audit.test.tsx: individual tutorial control outcomes 'image-studio' card and contextual button open the named lesson without editing the project [Executed shared TutorialButton with this exact lesson ID: lesson title/step, close, project/undo/dirty immutability asserted. The enclosing call-site ID was inspected in production source; not every enclosing view mounted in this case.]","Shared contextual-control contract plus inspected site binding; enclosing-site layout/visibility is a separate boundary."
"src/ui/image-editor/ImageEditorTopBar.tsx:33:9","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:33","Panels","verified-boundary","Ask the window to toggle Layers/History panels.","Undo/Redo require their history direction; Revert requires edits; Apply requires dirty pixels and no in-flight Apply; Apply & Trace blocked while applying.","src/ui/image-editor/EditorDialogs.audit.test.tsx: top bar dispatches each session action and prevents empty or in-flight operations [Rendered top bar with action callback spies. Verifies routing and enabled states, not the application/image-encoding implementation behind those callbacks.]","This verifies UI-to-owner routing. It does not by itself establish PNG encoding or project persistence."
"src/ui/image-editor/ImageEditorTopBar.tsx:64:7","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:64","Undo","verified-boundary","Dispatch session Undo.","Undo/Redo require their history direction; Revert requires edits; Apply requires dirty pixels and no in-flight Apply; Apply & Trace blocked while applying.","src/ui/image-editor/EditorDialogs.audit.test.tsx: top bar dispatches each session action and prevents empty or in-flight operations [Rendered top bar with action callback spies. Verifies routing and enabled states, not the application/image-encoding implementation behind those callbacks.]","This verifies UI-to-owner routing. It does not by itself establish PNG encoding or project persistence."
"src/ui/image-editor/ImageEditorTopBar.tsx:73:7","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:73","Redo","verified-boundary","Dispatch session Redo.","Undo/Redo require their history direction; Revert requires edits; Apply requires dirty pixels and no in-flight Apply; Apply & Trace blocked while applying.","src/ui/image-editor/EditorDialogs.audit.test.tsx: top bar dispatches each session action and prevents empty or in-flight operations [Rendered top bar with action callback spies. Verifies routing and enabled states, not the application/image-encoding implementation behind those callbacks.]","This verifies UI-to-owner routing. It does not by itself establish PNG encoding or project persistence."
"src/ui/image-editor/ImageEditorTopBar.tsx:82:7","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:82","Revert","verified-boundary","Dispatch session Revert.","Undo/Redo require their history direction; Revert requires edits; Apply requires dirty pixels and no in-flight Apply; Apply & Trace blocked while applying.","src/ui/image-editor/EditorDialogs.audit.test.tsx: top bar dispatches each session action and prevents empty or in-flight operations [Rendered top bar with action callback spies. Verifies routing and enabled states, not the application/image-encoding implementation behind those callbacks.]","This verifies UI-to-owner routing. It does not by itself establish PNG encoding or project persistence."
"src/ui/image-editor/ImageEditorTopBar.tsx:91:7","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:91","{props.isApplying ? 'Applying…' : 'Apply'}","verified-boundary","Dispatch Apply once pending edits exist.","Undo/Redo require their history direction; Revert requires edits; Apply requires dirty pixels and no in-flight Apply; Apply & Trace blocked while applying.","src/ui/image-editor/EditorDialogs.audit.test.tsx: top bar dispatches each session action and prevents empty or in-flight operations [Rendered top bar with action callback spies. Verifies routing and enabled states, not the application/image-encoding implementation behind those callbacks.]","This verifies UI-to-owner routing. It does not by itself establish PNG encoding or project persistence."
"src/ui/image-editor/ImageEditorTopBar.tsx:100:7","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:100","Apply &amp; Trace","verified-boundary","Dispatch Apply and Trace.","Undo/Redo require their history direction; Revert requires edits; Apply requires dirty pixels and no in-flight Apply; Apply & Trace blocked while applying.","src/ui/image-editor/EditorDialogs.audit.test.tsx: top bar dispatches each session action and prevents empty or in-flight operations [Rendered top bar with action callback spies. Verifies routing and enabled states, not the application/image-encoding implementation behind those callbacks.]","This verifies UI-to-owner routing. It does not by itself establish PNG encoding or project persistence."
"src/ui/image-editor/ImageEditorTopBar.tsx:109:7","image-editor","src/ui/image-editor/ImageEditorTopBar.tsx:109","✕","verified-boundary","Dispatch Close while retaining the session owner policy.","Undo/Redo require their history direction; Revert requires edits; Apply requires dirty pixels and no in-flight Apply; Apply & Trace blocked while applying.","src/ui/image-editor/EditorDialogs.audit.test.tsx: top bar dispatches each session action and prevents empty or in-flight operations [Rendered top bar with action callback spies. Verifies routing and enabled states, not the application/image-encoding implementation behind those callbacks.]","This verifies UI-to-owner routing. It does not by itself establish PNG encoding or project persistence."
"src/ui/image-editor/KerfStatus.tsx:20:9","image-editor","src/ui/image-editor/KerfStatus.tsx:20","Thicken","verified-boundary","Offer the correction only for a reversible target and hand that exact target to Thicken.","Only displayed when the loss check can identify a reversible target.","src/ui/image-editor/KerfStatus.test.tsx: KerfStatus offers Thicken only for a reversible target [Rendered control availability and callback to applyThicken checked against a reversible-target fixture. This case does not qualify the physical kerf correction.]",""
"src/ui/image-editor/LayersPanel.tsx:42:9","image-editor","src/ui/image-editor/LayersPanel.tsx:43","Image layers","verified-boundary","Open the image-layers lesson without editing the project.","Available when its containing view is visible.","src/ui/tutorials/TutorialControls.audit.test.tsx: individual tutorial control outcomes 'image-layers' card and contextual button open the named lesson without editing the project [Executed shared TutorialButton with this exact lesson ID: lesson title/step, close, project/undo/dirty immutability asserted. The enclosing call-site ID was inspected in production source; not every enclosing view mounted in this case.]","Shared contextual-control contract plus inspected site binding; enclosing-site layout/visibility is a separate boundary."
"src/ui/image-editor/LayersPanel.tsx:64:13","image-editor","src/ui/image-editor/LayersPanel.tsx:69","{layer.isVisible ? '👁' : '—'}","verified-behaviour","Toggle a layer visibility while activating the target layer.","Available while its containing view is open.","src/ui/image-editor/EditorLayers.audit.test.tsx: selects paint layers, toggles visibility, and opens the layers lesson [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/LayersPanel.tsx:82:13","image-editor","src/ui/image-editor/LayersPanel.tsx:87","{layer.name}","verified-behaviour","Select the clicked paint layer.","Available while its containing view is open.","src/ui/image-editor/EditorLayers.audit.test.tsx: selects paint layers, toggles visibility, and opens the layers lesson [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/LayersPanel.tsx:143:7","image-editor","src/ui/image-editor/LayersPanel.tsx:152","+","verified-behaviour","Insert a new layer above the active layer.","Delete disabled when only one layer remains.","src/ui/image-editor/EditorLayers.audit.test.tsx: gates stack-edge actions and adds, reorders, duplicates, deletes and merges actual layers [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/LayersPanel.tsx:152:7","image-editor","src/ui/image-editor/LayersPanel.tsx:161","⧉","verified-behaviour","Duplicate the active layer.","Delete disabled when only one layer remains.","src/ui/image-editor/EditorLayers.audit.test.tsx: gates stack-edge actions and adds, reorders, duplicates, deletes and merges actual layers [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/LayersPanel.tsx:161:7","image-editor","src/ui/image-editor/LayersPanel.tsx:170","↑","defect-fixed","Move a layer up only when a higher stack position exists.","Up disabled at top, Down/Merge disabled at bottom.","src/ui/image-editor/EditorLayers.audit.test.tsx: gates stack-edge actions and adds, reorders, duplicates, deletes and merges actual layers [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]","Reproduced enabled no-op controls, then introduced separate movement/delete availability predicates. Initial failures retained in studios-reproduction-tests.json."
"src/ui/image-editor/LayersPanel.tsx:170:7","image-editor","src/ui/image-editor/LayersPanel.tsx:180","↓","defect-fixed","Move a layer down only when a lower stack position exists.","Up disabled at top, Down/Merge disabled at bottom.","src/ui/image-editor/EditorLayers.audit.test.tsx: gates stack-edge actions and adds, reorders, duplicates, deletes and merges actual layers [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]","Reproduced enabled no-op controls, then introduced separate movement/delete availability predicates. Initial failures retained in studios-reproduction-tests.json."
"src/ui/image-editor/LayersPanel.tsx:179:7","image-editor","src/ui/image-editor/LayersPanel.tsx:190","⤓","defect-fixed","Merge into the lower layer only when one exists.","Up disabled at top, Down/Merge disabled at bottom.","src/ui/image-editor/EditorLayers.audit.test.tsx: gates stack-edge actions and adds, reorders, duplicates, deletes and merges actual layers [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]","Reproduced enabled no-op controls, then introduced separate movement/delete availability predicates. Initial failures retained in studios-reproduction-tests.json."
"src/ui/image-editor/LayersPanel.tsx:189:7","image-editor","src/ui/image-editor/LayersPanel.tsx:200","🗑","verified-behaviour","Delete the active layer while preserving the last remaining layer.","Delete disabled when only one layer remains.","src/ui/image-editor/EditorLayers.audit.test.tsx: gates stack-edge actions and adds, reorders, duplicates, deletes and merges actual layers [Actual rendered React control, native click/change/pointer event and real local store or draft; jsdom canvas drawing is stubbed. No hardware.]",""
"src/ui/image-editor/ResizeDialog.tsx:49:11","image-editor","src/ui/image-editor/ResizeDialog.tsx:49","Image size","verified-boundary","Open the image-transform lesson without editing the project.","Available when its containing view is visible.","src/ui/tutorials/TutorialControls.audit.test.tsx: individual tutorial control outcomes 'image-transform' card and contextual button open the named lesson without editing the project [Executed shared TutorialButton with this exact lesson ID: lesson title/step, close, project/undo/dirty immutability asserted. The enclosing call-site ID was inspected in production source; not every enclosing view mounted in this case.]","Shared contextual-control contract plus inspected site binding; enclosing-site layout/visibility is a separate boundary."
